Bus_name,Bus Type,Departure Time,Arrival Time,Duration,Fare,Rating,Seat_Availability,Bus Link,Bus Route
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),23:30,11:15,11h 45m,3300,4.5,42,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Delhi Airport to Jalandhar
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),14:00,01:45,11h 45m,3300,4.5,51,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Delhi Airport to Jalandhar
Chandigarh Transport Undertaking (CTU) - 165965,HVAC Seater (2+3),15:10,20:40,05h 30m,371.43,4.4,,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda,Chandigarh to Bathinda
Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),14:05,18:20,04h 15m,600,3.6,,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda,Chandigarh to Bathinda
Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),14:50,18:40,03h 50m,500,3.7,,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda,Chandigarh to Bathinda
Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),15:25,19:10,03h 45m,500,4.1,,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda,Chandigarh to Bathinda
NEW FATEH BUS SERVICE,Volvo A/C Semi Sleeper (2+2),16:25,20:15,03h 50m,510,4.3,,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda,Chandigarh to Bathinda
Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),16:55,20:40,03h 45m,600,3.1,,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda,Chandigarh to Bathinda
RATHORE TRAVELS AGENCY,AC Sleeper (2+1),18:30,23:15,04h 45m,700,4.8,,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda,Chandigarh to Bathinda
Rajpreet Travels and cargo,A/C Sleeper (2+1),20:00,01:15,05h 15m,466,3.4,32,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda,Chandigarh to Bathinda
Zimindara Travels,AC Sleeper (2+1),20:00,01:30,05h 30m,810,4.1,28,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda,Chandigarh to Bathinda
Zimindara Travels,AC Sleeper (2+1),20:05,01:30,05h 25m,810,4.1,25,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda,Chandigarh to Bathinda
Jujhar Travels,Volvo A/C Semi Sleeper (2+2),16:20,20:45,04h 25m,600,4.0,,https://www.redbus.in/bus-tickets/chandigarh-to-faridkot,Chandigarh to Faridkot
Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),14:50,16:30,01h 40m,200,3.9,,https://www.redbus.in/bus-tickets/chandigarh-to-patiala,Chandigarh to Patiala
Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),15:25,16:45,01h 20m,200,3.7,,https://www.redbus.in/bus-tickets/chandigarh-to-patiala,Chandigarh to Patiala
Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),16:55,18:30,01h 35m,200,2.7,,https://www.redbus.in/bus-tickets/chandigarh-to-patiala,Chandigarh to Patiala
NEW FATEH BUS SERVICE,Volvo A/C Semi Sleeper (2+2),16:25,18:00,01h 35m,510,3.2,,https://www.redbus.in/bus-tickets/chandigarh-to-patiala,Chandigarh to Patiala
SBSTC-KOLKATA - SILIGURI - VIA - MALDA - 20:00 (BEL DEPO - 3805,Express (Non AC Seater 2+2),20:00,09:00,13h 00m,500,4.3,30,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
Shyamoli Paribahan Pvt Ltd,Volvo Multi-Axle A/C seater/sleeper (2+1),18:30,07:45,13h 15m,1200,4.6,44,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),19:30,08:45,13h 15m,1200,4.6,40,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
Lokenath Bus Service,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:45,07:30,12h 45m,1500,4.6,21,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
Greenline,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,07:45,13h 15m,1500,4.5,12,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:00,06:50,12h 50m,1500,4.5,23,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,07:40,13h 10m,1499,4.4,10,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
Lokenath Bus Service,Volvo Multi-Axle A/C Seater/Sleeper (2+1),18:15,06:30,12h 15m,1200,4.4,45,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
Greenline,Volvo Multi-Axle A/C Sleeper (2+1),18:00,07:00,13h 00m,1500,4.6,18,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
Express Line,Volvo 9600 A/C Seater/Sleeper (2+1),19:30,08:25,12h 55m,1199,4.3,47,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
NBSTC-SLG-KOL-R1-18:30,NON A/C Seater Push Back (2+2),18:30,06:30,12h 00m,486,3.9,19,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata
SBSTC-SILIGURI - KOLKATA - VIA - MALDA - EXPRESS - 19:30 - 3806,Express (Non AC Seater 2+2),19:30,08:30,13h 00m,500,4.1,22,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata
Greenline,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,07:30,13h 00m,1500,4.6,22,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata
Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:00,06:05,12h 05m,1500,4.6,8,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata
EASY RIDE,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:45,07:25,12h 40m,1500,4.7,17,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata
Lokenath Bus Service,Volvo 9600 Multi-Axle A/C Sleeper (2+1),20:00,08:30,12h 30m,1500,4.5,21,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata
Rubi Paribahan,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:00,07:30,12h 30m,1499,4.5,19,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata
Shyamoli Paribahan Pvt Ltd,Volvo Multi-Axle A/C seater/sleeper (2+1),18:30,07:20,12h 50m,1200,4.3,37,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata
Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),19:30,07:50,12h 20m,1200,4.3,47,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata
Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,07:10,12h 40m,1499,4.5,23,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata
Lokenath Bus Service,Volvo A/C Seater (2+2),21:00,06:30,09h 30m,760,4.4,39,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,Kolkata to Raiganj
Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),19:30,04:20,08h 50m,900,4.7,40,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,Kolkata to Raiganj
Shyamoli Paribahan Pvt Ltd,Volvo Multi-Axle A/C Seater/Sleeper (2+1),18:30,03:50,09h 20m,900,4.3,47,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,Kolkata to Raiganj
Lokenath Bus Service,Volvo Multi-Axle A/C Seater/Sleeper (2+1),18:15,03:30,09h 15m,849,4.2,46,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,Kolkata to Raiganj
Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,05:20,10h 50m,1049,4.5,24,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,Kolkata to Raiganj
Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:00,04:50,10h 50m,1000,4.6,24,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,Kolkata to Raiganj
Express Line,Volvo 9600 A/C Seater/Sleeper (2+1),19:30,06:00,10h 30m,849,4.6,48,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,Kolkata to Raiganj
Lokenath Bus Service,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:45,05:00,10h 15m,1049,4.4,26,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,Kolkata to Raiganj
Royal Cruiser,Scania Multi-Axle AC Semi Sleeper (2+2),18:00,03:00,09h 00m,786,4.1,39,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,Kolkata to Raiganj
Rubi Paribahan,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:00,04:45,09h 45m,1499,3.4,25,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,Kolkata to Raiganj
NBSTC-RAI-KOL-R1-19:30,NON A/C Seater Push Back (2+2),19:30,05:30,10h 00m,341,3.9,27,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Raiganj to Kolkata
Lokenath Bus Service,Volvo A/C Seater (2+2),20:50,06:30,09h 40m,760,4.4,36,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Raiganj to Kolkata
Shyamoli Paribahan Pvt Ltd,Volvo Multi-Axle A/C seater/sleeper (2+1),22:15,07:20,09h 05m,900,4.7,38,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Raiganj to Kolkata
Lokenath Bus Service,Volvo Multi-Axle A/C Seater/Sleeper (2+1),22:45,06:45,08h 00m,849,4.4,47,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Raiganj to Kolkata
Lokenath Bus Service,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:30,07:45,08h 15m,1050,4.8,32,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Raiganj to Kolkata
Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),21:45,06:05,08h 20m,1500,4.3,8,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Raiganj to Kolkata
Modern Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:10,07:30,08h 20m,825,3.9,33,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Raiganj to Kolkata
Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),23:15,07:50,08h 35m,900,4.6,49,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Raiganj to Kolkata
Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),22:15,07:10,08h 55m,999,4.3,23,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Raiganj to Kolkata
Rubi Paribahan,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:30,07:30,08h 00m,1499,4.7,28,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Raiganj to Kolkata
EASY RIDE,Volvo 9600 Multi-Axle A/C Sleeper (2+1),22:45,07:25,08h 40m,1500,4.7,19,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Raiganj to Kolkata
Lokenath Bus Service,NON A/C Seater / Sleeper (2+2),19:45,07:00,11h 15m,500,3.2,12,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Raiganj to Kolkata
Maa Durga Bus Service,NON A/C Seater / Sleeper (2+2),23:00,08:00,09h 00m,600,2.7,14,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Raiganj to Kolkata
Aradhana Bus Service,NON A/C Seater / Sleeper (2+2),19:15,06:30,11h 15m,665,2.4,33,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Raiganj to Kolkata
Maulik Paribahan,A/C Seater / Sleeper (2+2),22:15,06:00,07h 45m,1000,2.4,50,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Raiganj to Kolkata
SBSTC-KOLKATA - SILIGURI - VIA - MALDA - 20:00 (BEL DEPO - 3805,Express (Non AC Seater 2+2),20:00,00:00,04h 00m,290,3.0,29,https://www.redbus.in/bus-tickets/kolkata-to-malda,Kolkata to Malda
Express Line,Volvo 9600 A/C Seater/Sleeper (2+1),19:45,04:30,08h 45m,649,4.5,19,https://www.redbus.in/bus-tickets/kolkata-to-malda,Kolkata to Malda
Lokenath Bus Service,Volvo A/C Seater (2+2),21:00,05:15,08h 15m,599,4.4,38,https://www.redbus.in/bus-tickets/kolkata-to-malda,Kolkata to Malda
Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),20:00,04:30,08h 30m,650,4.1,24,https://www.redbus.in/bus-tickets/kolkata-to-malda,Kolkata to Malda
Rubi Paribahan,Volvo 9600 A/C Seater/Sleeper (2+1),20:30,03:10,06h 40m,749,4.2,37,https://www.redbus.in/bus-tickets/kolkata-to-malda,Kolkata to Malda
Royal Cruiser,Scania Multi-Axle AC Semi Sleeper (2+2),18:00,02:05,08h 05m,694,4.0,39,https://www.redbus.in/bus-tickets/kolkata-to-malda,Kolkata to Malda
Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:00,02:50,08h 50m,900,4.9,23,https://www.redbus.in/bus-tickets/kolkata-to-malda,Kolkata to Malda
Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),19:30,03:50,08h 20m,800,4.4,40,https://www.redbus.in/bus-tickets/kolkata-to-malda,Kolkata to Malda
Lokenath Bus Service,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:45,03:30,08h 45m,999,4.4,26,https://www.redbus.in/bus-tickets/kolkata-to-malda,Kolkata to Malda
Lokenath Bus Service,Volvo Multi-Axle A/C Seater/Sleeper (2+1),18:15,02:30,08h 15m,749,4.2,47,https://www.redbus.in/bus-tickets/kolkata-to-malda,Kolkata to Malda
NBSTC-COB-BHP-R1-19:00,Non AC Seater 2+2,19:00,07:30,12h 30m,448,4.1,17,https://www.redbus.in/bus-tickets/cooch-behar-west-bengal-to-berhampore,Cooch Behar (West Bengal) to Berhampore (West Bengal)
Upasana Transport,NON A/C Seater / Sleeper (2+2),17:00,06:40,13h 40m,600,3.4,14,https://www.redbus.in/bus-tickets/cooch-behar-west-bengal-to-berhampore,Cooch Behar (West Bengal) to Berhampore (West Bengal)
NORTH BENGAL STATE TRANSPORT CORPORATION,Non AC Seater (2+3),15:00,06:00,15h 00m,565,3.4,37,https://www.redbus.in/bus-tickets/kolkata-to-cooch-behar-west-bengal,Kolkata to Cooch Behar (West Bengal)
NBSTC-KOL-COB-R1-17:00,Non AC Seater 2+2,17:00,08:00,15h 00m,608,3.5,27,https://www.redbus.in/bus-tickets/kolkata-to-cooch-behar-west-bengal,Kolkata to Cooch Behar (West Bengal)
Express Line,Volvo 9600 A/C Seater/Sleeper (2+1),22:00,05:00,07h 00m,649,4.6,15,https://www.redbus.in/bus-tickets/malda-to-kolkata,Malda to Kolkata
Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),22:00,05:00,07h 00m,650,4.3,29,https://www.redbus.in/bus-tickets/malda-to-kolkata,Malda to Kolkata
Lokenath Bus Service,Volvo A/C Seater (2+2),22:35,06:30,07h 55m,599,4.3,36,https://www.redbus.in/bus-tickets/malda-to-kolkata,Malda to Kolkata
Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:30,07:10,07h 40m,899,4.7,24,https://www.redbus.in/bus-tickets/malda-to-kolkata,Malda to Kolkata
Rubi Paribahan,Volvo 9600 A/C Seater/Sleeper (2+1),21:50,04:30,06h 40m,749,4.4,28,https://www.redbus.in/bus-tickets/malda-to-kolkata,Malda to Kolkata
Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:15,06:05,06h 50m,1500,4.5,8,https://www.redbus.in/bus-tickets/malda-to-kolkata,Malda to Kolkata
New Dolphin Travels,A/C Seater / Sleeper (2+2),22:20,07:00,08h 40m,475,4.0,43,https://www.redbus.in/bus-tickets/malda-to-kolkata,Malda to Kolkata
Jio Dolphin Travels,NON A/C Seater / Sleeper (2+2),21:54,06:00,08h 06m,333,3.3,23,https://www.redbus.in/bus-tickets/malda-to-kolkata,Malda to Kolkata
Lokenath Bus Service,Volvo Multi-Axle A/C Seater/Sleeper (2+1),23:55,06:45,06h 50m,649,3.1,43,https://www.redbus.in/bus-tickets/malda-to-kolkata,Malda to Kolkata
New Dolphin Travels,NON A/C Seater / Sleeper (2+2),22:25,06:30,08h 05m,304,3.0,34,https://www.redbus.in/bus-tickets/malda-to-kolkata,Malda to Kolkata
Padmanabha Paribahan,A/C Seater / Sleeper (2+2),22:10,07:00,08h 50m,456,3.2,38,https://www.redbus.in/bus-tickets/malda-to-kolkata,Malda to Kolkata
Modern Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:55,07:30,07h 35m,825,3.1,32,https://www.redbus.in/bus-tickets/malda-to-kolkata,Malda to Kolkata
Sonar Tori,A/C Seater / Sleeper (2+2),22:20,06:30,08h 10m,504,3.1,30,https://www.redbus.in/bus-tickets/malda-to-kolkata,Malda to Kolkata
Mohanta Travels,NON A/C Seater / Sleeper (2+2),22:10,06:00,07h 50m,314,3.7,21,https://www.redbus.in/bus-tickets/malda-to-kolkata,Malda to Kolkata
Swarnali Paribahan,NON A/C Seater Push Back (2+2),22:30,06:00,07h 30m,290,1.9,26,https://www.redbus.in/bus-tickets/malda-to-kolkata,Malda to Kolkata
NBSTC-BHP-COB-R1-18:30,Non AC Seater 2+2,18:30,07:00,12h 30m,448,3.3,12,https://www.redbus.in/bus-tickets/berhampore-to-cooch-behar-west-bengal,Berhampore (West Bengal) to Cooch Behar (West Bengal)
Upasana Transport,NON A/C Seater / Sleeper (2+2),20:40,08:50,12h 10m,600,3.4,6,https://www.redbus.in/bus-tickets/berhampore-to-cooch-behar-west-bengal,Berhampore (West Bengal) to Cooch Behar (West Bengal)
NBSTC-KOL-BLG-R1-19:30,NON A/C Seater Push Back (2+2),19:30,07:00,11h 30m,367,3.8,29,https://www.redbus.in/bus-tickets/kolkata-to-balurghat,Kolkata to Balurghat
Express Line,Volvo 9600 A/C Seater/Sleeper (2+1),19:45,06:15,10h 30m,699,4.6,19,https://www.redbus.in/bus-tickets/kolkata-to-balurghat,Kolkata to Balurghat
Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),20:00,06:15,10h 15m,700,3.9,24,https://www.redbus.in/bus-tickets/kolkata-to-balurghat,Kolkata to Balurghat
Rubi Paribahan,Volvo 9600 A/C Seater/Sleeper (2+1),20:30,05:00,08h 30m,749,4.0,37,https://www.redbus.in/bus-tickets/kolkata-to-balurghat,Kolkata to Balurghat
New Dolphin Travels,NON A/C Seater / Sleeper (2+2),17:30,07:00,13h 30m,352,3.1,20,https://www.redbus.in/bus-tickets/kolkata-to-balurghat,Kolkata to Balurghat
Sonar Tori,A/C Seater / Sleeper (2+2),19:45,05:30,09h 45m,504,3.4,37,https://www.redbus.in/bus-tickets/kolkata-to-balurghat,Kolkata to Balurghat
Jio Dolphin Travels,NON A/C Seater / Sleeper (2+2),19:30,08:00,12h 30m,352,3.4,2,https://www.redbus.in/bus-tickets/kolkata-to-balurghat,Kolkata to Balurghat
Swarnali Paribahan,NON A/C Seater Push Back (2+2),19:30,07:45,12h 15m,320,2.0,26,https://www.redbus.in/bus-tickets/kolkata-to-balurghat,Kolkata to Balurghat
Shree Krishna Travels,NON A/C Seater / Sleeper (2+2),18:45,07:30,12h 45m,350,2.5,7,https://www.redbus.in/bus-tickets/kolkata-to-balurghat,Kolkata to Balurghat
Mohanta Travels,NON A/C Seater / Sleeper (2+2),21:00,07:00,10h 00m,380,2.2,59,https://www.redbus.in/bus-tickets/kolkata-to-balurghat,Kolkata to Balurghat
NBSTC-BHP-COB-R1-18:30,Non AC Seater 2+2,18:30,02:30,08h 00m,326,4.2,12,https://www.redbus.in/bus-tickets/berhampore-to-siliguri,Berhampore (West Bengal) to Siliguri
Lokenath Bus Service,Volvo Multi-Axle A/C Seater/Sleeper (2+1),23:45,06:30,06h 45m,800,4.5,46,https://www.redbus.in/bus-tickets/berhampore-to-siliguri,Berhampore (West Bengal) to Siliguri
Aradhana Travels,A/C Seater / Sleeper (2+1),20:50,06:00,09h 10m,713,4.1,27,https://www.redbus.in/bus-tickets/berhampore-to-siliguri,Berhampore (West Bengal) to Siliguri
Aradhana Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),22:00,06:00,08h 00m,855,3.9,31,https://www.redbus.in/bus-tickets/berhampore-to-siliguri,Berhampore (West Bengal) to Siliguri
Aradhana Bus Service,A/C Seater / Sleeper (2+2),20:00,05:00,09h 00m,655,,66,https://www.redbus.in/bus-tickets/berhampore-to-siliguri,Berhampore (West Bengal) to Siliguri
RAYAN,NON A/C Seater / Sleeper (2+2),22:30,06:30,08h 00m,500,,24,https://www.redbus.in/bus-tickets/berhampore-to-siliguri,Berhampore (West Bengal) to Siliguri
RAYAN,NON A/C Seater / Sleeper (2+2),20:00,05:30,09h 30m,450,,16,https://www.redbus.in/bus-tickets/berhampore-to-siliguri,Berhampore (West Bengal) to Siliguri
Royal Bus Service,NON A/C Seater / Sleeper (2+2),21:30,06:00,08h 30m,450,2.4,24,https://www.redbus.in/bus-tickets/berhampore-to-siliguri,Berhampore (West Bengal) to Siliguri
Aradhana Travels,NON A/C Seater / Sleeper (2+2),21:10,07:30,10h 20m,475,2.3,33,https://www.redbus.in/bus-tickets/berhampore-to-siliguri,Berhampore (West Bengal) to Siliguri
Aradhana Bus Service,NON A/C Seater / Sleeper (2+2),23:15,07:00,07h 45m,713,2.5,30,https://www.redbus.in/bus-tickets/berhampore-to-siliguri,Berhampore (West Bengal) to Siliguri
NBSTC-SLG-KOL-R1-18:30,NON A/C Seater Push Back (2+2),18:30,01:10,06h 40m,326,3.9,19,https://www.redbus.in/bus-tickets/siliguri-to-berhampore,Siliguri to Berhampore (West Bengal)
Lokenath Bus Service,Volvo Multi-Axle A/C Seater/Sleeper (2+1),18:45,02:00,07h 15m,800,4.4,47,https://www.redbus.in/bus-tickets/siliguri-to-berhampore,Siliguri to Berhampore (West Bengal)
Lokenath Bus Service,Volvo 9600 Multi-Axle A/C Sleeper (2+1),20:00,03:15,07h 15m,1200,4.5,21,https://www.redbus.in/bus-tickets/siliguri-to-berhampore,Siliguri to Berhampore (West Bengal)
Aradhana Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),21:30,05:30,08h 00m,855,3.8,34,https://www.redbus.in/bus-tickets/siliguri-to-berhampore,Siliguri to Berhampore (West Bengal)
Aradhana Travels,A/C Seater / Sleeper (2+1),19:05,02:50,07h 45m,713,3.5,26,https://www.redbus.in/bus-tickets/siliguri-to-berhampore,Siliguri to Berhampore (West Bengal)
Rubi Paribahan,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:00,02:40,07h 40m,1499,3.8,28,https://www.redbus.in/bus-tickets/siliguri-to-berhampore,Siliguri to Berhampore (West Bengal)
Royal Bus Service,NON A/C Seater / Sleeper (2+2),21:10,06:00,08h 50m,450,2.8,28,https://www.redbus.in/bus-tickets/siliguri-to-berhampore,Siliguri to Berhampore (West Bengal)
Modern Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:00,02:00,07h 00m,825,2.2,33,https://www.redbus.in/bus-tickets/siliguri-to-berhampore,Siliguri to Berhampore (West Bengal)
Aradhana Travels,A/C Seater / Sleeper (2+2),22:00,06:00,08h 00m,570,3.3,44,https://www.redbus.in/bus-tickets/siliguri-to-berhampore,Siliguri to Berhampore (West Bengal)
Upasana Transport,A/C Seater / Sleeper (2+2),20:00,04:30,08h 30m,560,3.7,16,https://www.redbus.in/bus-tickets/siliguri-to-berhampore,Siliguri to Berhampore (West Bengal)
NBSTC-KOL-BLG-R1-19:30,NON A/C Seater Push Back (2+2),19:30,06:00,10h 30m,335,3.3,29,https://www.redbus.in/bus-tickets/kolkata-to-gangarampur,Kolkata to Gangarampur
Express Line,Volvo 9600 A/C Seater/Sleeper (2+1),19:45,05:45,10h 00m,699,4.7,20,https://www.redbus.in/bus-tickets/kolkata-to-gangarampur,Kolkata to Gangarampur
Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),20:00,05:45,09h 45m,700,3.9,24,https://www.redbus.in/bus-tickets/kolkata-to-gangarampur,Kolkata to Gangarampur
Rubi Paribahan,Volvo 9600 A/C Seater/Sleeper (2+1),20:30,04:15,07h 45m,749,4.0,37,https://www.redbus.in/bus-tickets/kolkata-to-gangarampur,Kolkata to Gangarampur
New Dolphin Travels,NON A/C Seater / Sleeper (2+2),17:30,05:30,12h 00m,352,4.8,20,https://www.redbus.in/bus-tickets/kolkata-to-gangarampur,Kolkata to Gangarampur
Swarnali Paribahan,NON A/C Seater Push Back (2+2),19:30,07:00,11h 30m,320,2.9,26,https://www.redbus.in/bus-tickets/kolkata-to-gangarampur,Kolkata to Gangarampur
NBSTC-COB-BHP-R1-19:00,Non AC Seater 2+2,19:00,03:19,08h 19m,338,4.2,15,https://www.redbus.in/bus-tickets/cooch-behar-west-bengal-to-malda,Cooch Behar (West Bengal) to Malda
NBSTC-BHP-COB-R1-18:30,Non AC Seater 2+2,20:50,07:00,10h 10m,338,3.6,12,https://www.redbus.in/bus-tickets/malda-to-cooch-behar-west-bengal,Malda to Cooch Behar (West Bengal)
NBSTC-BLG-KOL-R1-18:30,NON A/C Seater Push Back (2+2),18:30,06:00,11h 30m,367,4.2,16,https://www.redbus.in/bus-tickets/balurghat-to-kolkata,Balurghat to Kolkata
Express Line,Volvo 9600 A/C Seater/Sleeper (2+1),18:50,05:00,10h 10m,699,4.5,11,https://www.redbus.in/bus-tickets/balurghat-to-kolkata,Balurghat to Kolkata
Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),19:15,05:00,09h 45m,700,4.1,29,https://www.redbus.in/bus-tickets/balurghat-to-kolkata,Balurghat to Kolkata
Rubi Paribahan,Volvo 9600 A/C Seater/Sleeper (2+1),18:55,04:30,09h 35m,749,4.2,28,https://www.redbus.in/bus-tickets/balurghat-to-kolkata,Balurghat to Kolkata
